city|location|price|bedrooms|baths|size
Peshawar|Arbab Sabz Ali Khan Town Executive Lodges, Arbab Sabz Ali Khan Town|45000000|6|6|2250
Peshawar|Sufiyan Garden, Warsak Road|40000000|8|0|2250
Peshawar|Sufiyan Garden, Warsak Road|17900000|6|6|900
Peshawar|Sufiyan Garden, Warsak Road|18000000|0|0|1125
Peshawar|Arbab Sabz Ali Khan Town Executive Lodges, Arbab Sabz Ali Khan Town|41000000|0|3|2250
Peshawar|Arbab Sabz Ali Khan Town Executive Lodges, Arbab Sabz Ali Khan Town|47000000|9|7|2250
Peshawar|Arbab Sabz Ali Khan Town Executive Lodges - Block C, Arbab Sabz Ali Khan Town Executive Lodges|18000000|5|5|1012
Peshawar|Arbab Sabz Ali Khan Town Executive Lodges - Block C, Arbab Sabz Ali Khan Town Executive Lodges|21000000|0|0|1125
Peshawar|Sufiyan Garden, Warsak Road|40000000|0|0|2250
Peshawar|Arbab Sabz Ali Khan Town Executive Lodges, Arbab Sabz Ali Khan Town|22000000|0|0|1125
Peshawar|Darmangi, Warsak Road|15000000|0|0|675
Peshawar|Sufiyan Garden, Warsak Road|19000000|0|0|1125
Peshawar|Darmangi, Warsak Road|38000000|0|0|2250
Peshawar|Arbab Sabz Ali Khan Town Executive Lodges, Arbab Sabz Ali Khan Town|45000000|0|0|2250
Peshawar|Arbab Sabz Ali Khan Town Executive Lodges, Arbab Sabz Ali Khan Town|14000000|4|4|675
Peshawar|Darmangi, Warsak Road|28000000|0|0|1800
Peshawar|Shaheen Housing Scheme, Warsak Road|51000000|0|1|4500
Peshawar|University Town, Peshawar|120000000|9|6|5850
Peshawar|Canal Road, Peshawar|18000000|6|6|900
Peshawar|University Town, Peshawar|250000000|8|6|18000
Peshawar|Old Bara Road, Peshawar|35000000|5|5|1125
Peshawar|University Town, Peshawar|7744000|1|1|742
Peshawar|Green Oaks Residencia, Rahatabad|12400000|2|2|1192
Peshawar|Sufiyan Garden, Warsak Road|30000000|6|6|1575
Peshawar|Hayatabad Phase 2 - H1, Hayatabad Phase 2|90000000|9|0|4500
Peshawar|Hayatabad Phase 7 - E5, Hayatabad Phase 7|25000000|7|6|675
Peshawar|Hayatabad Phase 7 - E6, Hayatabad Phase 7|65000000|10|0|2250
Peshawar|Hayatabad Phase 1 - D3, Hayatabad Phase 1|30000000|6|6|1125
Peshawar|Hayatabad Phase 1 - D4, Hayatabad Phase 1|21000000|5|5|1125
Peshawar|Hayatabad Phase 3 - K6, Hayatabad Phase 3|72000000|10|0|2250
Peshawar|Hayatabad Phase 7, Hayatabad|54000000|0|0|2250
Peshawar|Hayatabad Phase 6, Hayatabad|50000000|8|6|1575
Peshawar|Hayatabad Phase 1, Hayatabad|45000000|6|6|2250
Peshawar|Canal Road, Peshawar|30000000|7|6|1575
Peshawar|Prime Town Apartments, University Town|12500000|3|3|1462
Peshawar|Hayatabad Phase 3, Hayatabad|43500000|6|6|2250
Peshawar|DHA Phase 1 - Sector A, DHA Phase 1|49000000|9|7|4500
Peshawar|Regi Model Town Phase 4 - Block C1, Regi Model Town Phase 4|28000000|8|0|1125
Peshawar|Hayatabad Phase 3, Hayatabad|55000000|9|6|2250
Peshawar|Old Bara Road, Peshawar|8000000|1|1|540
Peshawar|Arbab Road, Peshawar|6800000|1|1|495
Peshawar|Arbab Road, Peshawar|7000000|1|1|495
Peshawar|Old Bara Road, Peshawar|6500000|1|1|495
Peshawar|Hayatabad Phase 5, Hayatabad|21000000|5|3|1665
Peshawar|Hayatabad Phase 3 - K5, Hayatabad Phase 3|70000000|7|6|4500
Peshawar|DHA Defence - Sector Prism, DHA Defence|24000000|6|6|1125
Peshawar|DHA Defence - Sector Prism, DHA Defence|45000000|8|6|2250
Peshawar|University Town, Peshawar|35000000|6|6|1350
Peshawar|University Town, Peshawar|22000000|4|4|1125
Peshawar|DHA Defence, Peshawar|80000000|8|0|4500
Peshawar|Sufiyan Garden, Warsak Road|30000000|6|6|1575
Peshawar|Sufiyan Garden, Warsak Road|17500000|6|6|1125
Peshawar|Darmangi, Warsak Road|13000000|4|4|900
Peshawar|Darmangi, Warsak Road|32000000|6|6|1575
Peshawar|Darmangi, Warsak Road|8500000|3|3|450
Peshawar|Sufiyan Garden, Warsak Road|29000000|6|6|1575
Peshawar|Warsak Road, Peshawar|7800000|5|5|675
Peshawar|Sufiyan Garden, Warsak Road|27000000|7|6|1575
Peshawar|Darmangi, Warsak Road|15500000|5|5|900
Peshawar|Arbab Sabz Ali Khan Town Executive Lodges, Arbab Sabz Ali Khan Town|31000000|7|6|1575
Peshawar|Sufiyan Garden, Warsak Road|17000000|6|6|1125
Peshawar|Darmangi, Warsak Road|9500000|5|4|675
Peshawar|Arbab Sabz Ali Khan Town Executive Lodges, Arbab Sabz Ali Khan Town|48000000|9|6|2250
Peshawar|Arbab Sabz Ali Khan Town Executive Lodges, Arbab Sabz Ali Khan Town|19500000|5|5|900
Peshawar|Sufiyan Garden, Warsak Road|19500000|6|6|1125
Peshawar|Sufiyan Garden, Warsak Road|19000000|7|6|1125
Peshawar|Warsak Road, Peshawar|9800000|4|4|675
Peshawar|Darmangi, Warsak Road|8500000|3|3|675
Peshawar|Warsak Road, Peshawar|7500000|3|3|450
Peshawar|Sufiyan Garden, Warsak Road|30000000|6|6|1575
Peshawar|Arbab Sabz Ali Khan Town Executive Lodges, Arbab Sabz Ali Khan Town|43500000|9|0|2250
Peshawar|Warsak Road, Peshawar|5500000|3|3|360
Peshawar|Warsak Road, Peshawar|47000000|7|0|1575
Peshawar|Darmangi, Warsak Road|15500000|4|4|900
Peshawar|Warsak Road, Peshawar|38000000|6|6|2250
Peshawar|Hayatabad, Peshawar|90000000|8|6|4500
Peshawar|University Town, Peshawar|9500000|1|1|832
Peshawar|Nasir Bagh Road, Peshawar|16000000|3|3|1598
Peshawar|University Road, Peshawar|7000000|1|1|472
Peshawar|Hayatabad Phase 2 - G1, Hayatabad Phase 2|130000000|7|0|9000
Peshawar|University Town, Peshawar|16500000|3|3|1372
Peshawar|Old Bara Road, Peshawar|16800000|3|3|1372
Peshawar|Hayatabad Phase 2 - G1, Hayatabad Phase 2|130000000|7|6|9000
Peshawar|University Town, Peshawar|16000000|3|3|1372
Peshawar|Hayatabad, Peshawar|19000000|6|6|675
Peshawar|Warsak Road, Peshawar|13500000|7|0|1125
Peshawar|Warsak Road, Peshawar|13500000|6|6|900
Peshawar|Warsak Road, Peshawar|13500000|6|6|1125
Peshawar|Arbab Sabz Ali Khan Town Executive Lodges, Arbab Sabz Ali Khan Town|25000000|8|0|1125
Peshawar|Warsak Road, Peshawar|15000000|6|6|1125
Peshawar|Arbab Sabz Ali Khan Town Executive Lodges, Arbab Sabz Ali Khan Town|23000000|8|0|1125
Peshawar|Warsak Road, Peshawar|52000000|7|0|2250
Peshawar|Arbab Sabz Ali Khan Town Executive Lodges, Arbab Sabz Ali Khan Town|23000000|7|0|1125
Peshawar|Hayatabad Phase 3 - D1, Hayatabad Phase 3|38000000|7|6|2250
Peshawar|Hayatabad Phase 3, Hayatabad|22000000|4|4|1125
Peshawar|Hayatabad, Peshawar|16000000|6|5|675
Peshawar|Hayatabad, Peshawar|21500000|4|4|1125
Peshawar|Regi Model Town Phase 4, Regi Model Town|36000000|9|6|2250
Peshawar|DHA Defence - Sector Prism, DHA Defence|19000000|6|6|1125
Peshawar|Wapda Town Sector F, Wapda Town|9800000|4|4|1125
Peshawar|Wapda Town, Peshawar|11500000|3|3|1575
Peshawar|Safiya Homes, Warsak Road|10000000|4|5|675
Peshawar|Sheikh Yaseen Town, Nasir Bagh Road|19500000|9|0|1125
Peshawar|Hayatabad Phase 7 - E5, Hayatabad Phase 7|25000000|8|0|675
Peshawar|Arbab Sabz Ali Khan Town Executive Lodges, Arbab Sabz Ali Khan Town|23000000|8|0|1125
Peshawar|Arbab Sabz Ali Khan Town Executive Lodges, Arbab Sabz Ali Khan Town|16000000|0|0|675
Peshawar|Arbab Sabz Ali Khan Town Executive Lodges, Arbab Sabz Ali Khan Town|16000000|5|5|675
Peshawar|Dalazak Road, Peshawar|16000000|6|6|900
Peshawar|DHA Defence, Peshawar|75000000|9|0|4500
Peshawar|Askari 6, Peshawar|79900000|5|6|4500
Peshawar|Sufiyan Garden, Warsak Road|28500000|0|0|1575
Peshawar|Arbab Sabz Ali Khan Town Executive Lodges, Arbab Sabz Ali Khan Town|31000000|7|6|1575
Peshawar|Arbab Sabz Ali Khan Town Executive Lodges, Arbab Sabz Ali Khan Town|48000000|0|0|2250
Peshawar|Sufiyan Garden, Warsak Road|19000000|0|0|1125
Peshawar|Arbab Sabz Ali Khan Town Executive Lodges, Arbab Sabz Ali Khan Town|42000000|0|0|2250
Peshawar|Arbab Sabz Ali Khan Town Executive Lodges, Arbab Sabz Ali Khan Town|18500000|0|0|900
Peshawar|Hayatabad Phase 7 - E7, Hayatabad Phase 7|50000000|7|6|2250
Peshawar|Warsak Road, Peshawar|21000000|5|5|1125
Peshawar|Warsak Road, Peshawar|13500000|4|4|788
Peshawar|Hayatabad, Peshawar|55000000|8|6|2250
Peshawar|DHA Defence - Sector Prism, DHA Defence|25000000|6|6|1125
Peshawar|DHA Defence, Peshawar|75000000|10|6|4500
Peshawar|Arbab Sabz Ali Khan Town Executive Lodges, Arbab Sabz Ali Khan Town|45000000|7|0|2250
Peshawar|Sufiyan Garden, Warsak Road|20000000|6|6|1125
Peshawar|Arbab Sabz Ali Khan Town Executive Lodges, Arbab Sabz Ali Khan Town|45000000|7|0|2250
Peshawar|Sufiyan Garden, Warsak Road|20000000|6|6|1125
Peshawar|Sufiyan Garden, Warsak Road|45000000|6|6|2250
Peshawar|Dalazak Road, Peshawar|11500000|4|4|675
Peshawar|Warsak Road, Peshawar|15000000|4|4|1800
Peshawar|Dalazak Road, Peshawar|12000000|4|4|675
Peshawar|Sufiyan Garden, Warsak Road|20000000|5|5|1125
Peshawar|Northern Homes, Warsak Road|16000000|6|6|900
Peshawar|Sufiyan Garden, Warsak Road|17000000|5|5|900
Peshawar|Sufiyan Garden, Warsak Road|13000000|4|4|675
Peshawar|Sufiyan Garden, Warsak Road|28500000|6|6|1575
Peshawar|Sufiyan Garden, Warsak Road|41000000|6|6|2250
Peshawar|Sufiyan Garden, Warsak Road|28000000|7|1|1575
Peshawar|Northern Homes, Warsak Road|25000000|9|0|1575
Peshawar|Arbab Sabz Ali Khan Town Executive Lodges, Arbab Sabz Ali Khan Town|21000000|6|6|1125
Peshawar|OPF Housing Scheme, Peshawar|140000000|10|0|9000
Peshawar|Sufiyan Garden, Warsak Road|19000000|6|6|1125
Peshawar|Officers Garden Colony, Warsak Road|55000000|6|6|2250
Peshawar|Warsak Road, Peshawar|9500000|3|3|450
Peshawar|Darmangi, Warsak Road|35000000|6|6|1575
Peshawar|Sufiyan Garden, Warsak Road|27000000|6|6|1575
Peshawar|Warsak Road, Peshawar|15000000|6|6|900
Peshawar|Warsak Road, Peshawar|50000000|7|0|2250
Peshawar|Warsak Road, Peshawar|55000000|6|6|2025
Peshawar|Darmangi, Warsak Road|43000000|7|0|2250
Peshawar|Afghan Colony, Peshawar|13300000|5|5|900
Peshawar|Sufiyan Garden, Warsak Road|28000000|6|6|1575
Peshawar|Arbab Sabz Ali Khan Town Executive Lodges, Arbab Sabz Ali Khan Town|48500000|9|0|2250
Peshawar|Warsak Road, Peshawar|14000000|4|4|788
Peshawar|Warsak Road, Peshawar|13500000|4|4|788
Peshawar|Warsak Road, Peshawar|42000000|7|0|2250
Peshawar|Warsak Road, Peshawar|11500000|4|4|675
Peshawar|Sufiyan Garden, Warsak Road|30000000|7|0|1575
Peshawar|Sufiyan Garden, Warsak Road|30000000|6|6|1575
Peshawar|Arbab Sabz Ali Khan Town Executive Lodges, Arbab Sabz Ali Khan Town|35000000|7|0|1575
Peshawar|Darmangi, Warsak Road|38000000|7|0|2250
Peshawar|Sufiyan Garden, Warsak Road|45000000|6|6|2250
Peshawar|Sufiyan Garden, Warsak Road|20500000|5|5|1125
Peshawar|Sufiyan Garden, Warsak Road|19500000|7|6|1125
Peshawar|Hayatabad Phase 6 - F8, Hayatabad Phase 6|40000000|8|5|1575
Peshawar|Wapda Town Sector B, Wapda Town|13500000|5|5|1890
Peshawar|OPF Housing Scheme, Peshawar|56000000|0|0|2250
Peshawar|Warsak Road, Peshawar|20000000|6|6|1620
Peshawar|Arbab Sabz Ali Khan Town Executive Lodges, Arbab Sabz Ali Khan Town|42000000|0|0|2250
Peshawar|DHA Defence, Peshawar|40000000|6|6|4500
Peshawar|Hayatabad Phase 1, Hayatabad|46000000|6|6|2250
Peshawar|DHA Phase 1 - Sector A, DHA Phase 1|50000000|9|7|4500
Peshawar|Ring Road, Peshawar|6500000|1|1|742
Peshawar|Dalazak Road, Peshawar|20000000|8|0|1125
Peshawar|Dalazak Road, Peshawar|12000000|4|4|675
Peshawar|Northern Bypass, Peshawar|16000000|6|6|742
Peshawar|Dalazak Road, Peshawar|11500000|5|5|675
Peshawar|Northern Bypass, Peshawar|12500000|6|6|562
Peshawar|Momin Town, Peshawar|14000000|6|6|675
Peshawar|Ring Road, Peshawar|11500000|4|4|540
Peshawar|Mian Abdulwali Shah Town II, Peshawar|17500000|7|0|1125
Peshawar|Warsak Road, Peshawar|52000000|6|6|2250
Peshawar|Arbab Sabz Ali Khan Town, Warsak Road|12000000|6|6|945
Peshawar|Hayatabad Phase 7, Hayatabad|72000000|9|0|2250
Peshawar|Hayatabad Phase 2, Hayatabad|210000000|7|0|9000
Peshawar|Hayatabad Phase 1 - D4, Hayatabad Phase 1|45000000|4|4|2250
Peshawar|Hayatabad Phase 7, Hayatabad|72000000|10|0|2250
Peshawar|Hayatabad Phase 7, Hayatabad|75000000|6|6|4500
Peshawar|Hayatabad Phase 4, Hayatabad|88000000|8|0|2250
Peshawar|Hayatabad Phase 7, Hayatabad|64000000|5|5|3150
Peshawar|Hayatabad Phase 1, Hayatabad|38000000|6|6|2250
Peshawar|Hayatabad Phase 3, Hayatabad|23000000|6|6|1125
Peshawar|Hayatabad Phase 6, Hayatabad|41000000|7|0|1575
Peshawar|Hayatabad Phase 6, Hayatabad|40000000|7|0|1575
Peshawar|Hayatabad Phase 1, Hayatabad|50000000|7|6|2250
Peshawar|Regi Model Town, Peshawar|38000000|9|0|2250
Peshawar|Hayatabad Phase 1, Hayatabad|62000000|4|4|4500
Peshawar|Hayatabad Phase 1, Hayatabad|69000000|4|4|4500
Peshawar|Hayatabad Phase 7 - E5, Hayatabad Phase 7|36500000|8|0|1125
Peshawar|Hayatabad, Peshawar|22000000|4|4|2092
Peshawar|DHA Defence - Sector Prism, DHA Defence|44000000|8|6|2250
Peshawar|Old Bara Road, Peshawar|30000000|7|6|1350
Peshawar|Dalazak Road, Peshawar|19500000|8|6|1800
Peshawar|Hayatabad Phase 7, Hayatabad|22000000|7|0|675
Peshawar|University Town, Peshawar|165000000|6|6|5400
Peshawar|Officers Garden Colony, Warsak Road|62000000|8|6|2250
Peshawar|Sufiyan Garden, Warsak Road|20000000|7|6|1125
Peshawar|Regi Model Town Phase 3, Regi Model Town|27000000|8|6|1125
Peshawar|Police Colony, Peshawar|90000000|10|6|6750
Peshawar|Hayatabad Phase 7, Hayatabad|70000000|10|0|2250
Peshawar|Regi Model Town, Peshawar|25000000|8|0|1125
Peshawar|Regi Model Town Phase 3, Regi Model Town|45000000|9|0|2250
Peshawar|Hayatabad Phase 3 - K6, Hayatabad Phase 3|60000000|11|7|2250
Peshawar|Small Industries Estate, Peshawar|22000000|7|6|1125
Peshawar|Hayatabad Phase 6 - F8, Hayatabad Phase 6|29000000|5|4|1508
Peshawar|Hayatabad, Peshawar|25500000|7|6|1125
Peshawar|Gulbahar, Peshawar|22000000|4|4|675
Peshawar|Rasheed Town, Peshawar|11000000|3|3|225
Peshawar|Wapda Town Sector M, Wapda Town|17500000|6|6|1890
Peshawar|Wapda Town Sector B, Wapda Town|10000000|3|3|1305
Peshawar|Dalazak Road, Peshawar|17500000|5|5|2250
Peshawar|Warsak Road, Peshawar|13000000|5|5|1125
Peshawar|Sufiyan Garden, Warsak Road|17500000|6|6|1125
Peshawar|Warsak Road, Peshawar|38000000|0|0|2700
Peshawar|Warsak Road, Peshawar|13000000|4|4|675
Peshawar|Shami Road, Peshawar|200000000|5|6|4500
Peshawar|Warsak Road, Peshawar|41000000|7|6|2250
Peshawar|Sufiyan Garden, Warsak Road|22000000|5|5|1125
Peshawar|Warsak Road, Peshawar|21000000|6|6|1125
Peshawar|DHA Phase 1 - Sector C, DHA Phase 1|80000000|0|0|4500
Peshawar|University Town, Peshawar|130000000|9|6|5400
Peshawar|University Road, Peshawar|25000000|3|3|1755
Peshawar|Doranpur, Peshawar|19500000|5|5|1125
Peshawar|DHA Phase 1 - Sector B, DHA Phase 1|85000000|9|6|4500
Peshawar|Warsak Road, Peshawar|35000000|7|6|1575
Peshawar|Mall Road, Peshawar|9000000|3|3|698
Peshawar|Warsak Road, Peshawar|17500000|8|6|900
Peshawar|Sufiyan Garden, Warsak Road|28000000|6|6|1575
Peshawar|Warsak Road, Peshawar|29000000|7|6|1575
Peshawar|Hayatabad Phase 3, Hayatabad|26000000|6|6|1125
Peshawar|Old Bara Road, Peshawar|32000000|0|0|3195
Peshawar|Prime Town Apartments, University Town|12500000|3|3|1462
Peshawar|Gulberg, Peshawar|23000000|5|5|1058
Peshawar|DHA Defence - Sector Prism, DHA Defence|25000000|5|5|1125
Peshawar|DHA Defence - Sector Prism, DHA Defence|45000000|6|5|2250
Peshawar|Darmangi, Warsak Road|25000000|6|6|1575
Peshawar|Sufiyan Garden, Warsak Road|29800000|6|6|1575
Peshawar|Sufiyan Garden, Warsak Road|18500000|5|5|1125
Peshawar|Sufiyan Garden, Warsak Road|36000000|6|6|2025
Peshawar|Sufiyan Garden, Warsak Road|29000000|6|6|1575
Peshawar|Arbab Sabz Ali Khan Town Executive Lodges, Arbab Sabz Ali Khan Town|21500000|5|5|1125
Peshawar|Regi Model Town, Peshawar|24000000|8|6|1125
Peshawar|Warsak Road, Peshawar|25000000|6|6|1125
Peshawar|Dalazak Road, Peshawar|13000000|4|4|675
Peshawar|Dalazak Road, Peshawar|8500000|4|4|450
Peshawar|Askari 6, Peshawar|32000000|4|3|1305
Peshawar|Warsak Road, Peshawar|7200000|4|4|608
Peshawar|Waliabad, Peshawar|14000000|5|5|1575
Peshawar|Arbab Sabz Ali Khan Town Executive Lodges, Arbab Sabz Ali Khan Town|21000000|6|6|1125
Peshawar|Darmangi, Warsak Road|15500000|4|4|900
Peshawar|Momin Town, Peshawar|16000000|6|6|900
Peshawar|Warsak Road, Peshawar|21000000|7|6|1125
Peshawar|Dalazak Road, Peshawar|7000000|5|5|675
Peshawar|Hayatabad, Peshawar|47500000|5|5|2250
Peshawar|Wapda Town Sector B, Wapda Town|19500000|6|6|1890
Peshawar|Wapda Town Sector A, Wapda Town|23000000|6|6|1890
Peshawar|Wapda Town Sector E, Wapda Town|28500000|6|6|2925
Peshawar|Wapda Town Sector C, Wapda Town|12500000|3|3|1890
Peshawar|Wapda Town Sector H, Wapda Town|15000000|6|6|1890
Peshawar|Cantt, Peshawar|250000000|6|6|9000
Peshawar|University Road, Peshawar|5500000|1|1|495
Peshawar|Shami Road, Peshawar|100000000|5|4|3600
Peshawar|Hayatabad Phase 7, Hayatabad|51000000|8|6|2250
Peshawar|Hayatabad Phase 4, Hayatabad|25500000|5|5|1125
Peshawar|Hayatabad Phase 6, Hayatabad|40000000|7|6|1688
Peshawar|Hayatabad Phase 6, Hayatabad|43000000|8|6|1575
Peshawar|DHA Phase 1 - Sector B, DHA Phase 1|83000000|8|6|225
Peshawar|Iman Apartments, Civil Quarters|14000000|3|3|990
Peshawar|DHA Phase 1 - Sector C, DHA Phase 1|85000000|9|7|4500
Peshawar|Sufiyan Garden, Warsak Road|20000000|6|6|1148
Peshawar|Hayatabad Phase 4, Hayatabad|42000000|8|0|1125
Peshawar|Deans Heights, Hayatabad|26000000|3|4|1890
Peshawar|Hayatabad Phase 2 - G1, Hayatabad Phase 2|130000000|7|6|9000
Peshawar|Arbab Sabz Ali Khan Town Executive Lodges, Arbab Sabz Ali Khan Town|35000000|7|0|1575
Peshawar|Sufiyan Garden, Warsak Road|16000000|4|4|900
Peshawar|Old Bara Road, Peshawar|30000000|7|6|1350
Peshawar|Darmangi, Warsak Road|24000000|6|6|1350
Peshawar|Hayatabad Phase 7, Hayatabad|110000000|10|6|4500
Peshawar|Hayatabad Phase 2 - G1, Hayatabad Phase 2|130000000|7|6|9000
Peshawar|Hayatabad Phase 6 - F1, Hayatabad Phase 6|95000000|9|6|4500
Peshawar|Hayatabad Phase 7 - E6, Hayatabad Phase 7|109000000|10|0|4500
Peshawar|Hayatabad Phase 2 - G3, Hayatabad Phase 2|76000000|10|0|4500
Peshawar|Nasir Bagh Road, Peshawar|19000000|8|0|1125
Peshawar|Arbab Sabz Ali Khan Town Executive Lodges, Arbab Sabz Ali Khan Town|45000000|6|6|3375
Peshawar|Al Massa Town, Warsak Michini Road|8000000|5|5|562
Peshawar|Hayatabad Phase 1, Hayatabad|18500000|5|5|1125
Peshawar|Sheikh Yaseen Town, Nasir Bagh Road|30000000|9|7|2250
Peshawar|Hayatabad Phase 1 - E2, Hayatabad Phase 1|40000000|8|6|2250
Peshawar|Hayatabad Phase 1 - E2, Hayatabad Phase 1|50000000|8|6|2250
Peshawar|Hayatabad Phase 6 - F9, Hayatabad Phase 6|27000000|6|7|1125
Peshawar|Askari 6, Peshawar|36000000|4|5|2925
Peshawar|Gulbahar, Peshawar|22500000|5|5|1125
Peshawar|Hayatabad Phase 2, Hayatabad|24000000|3|3|1575
Peshawar|Hayatabad Phase 1, Hayatabad|22000000|6|5|1125
Peshawar|Darmangi, Warsak Road|15000000|0|0|675
Peshawar|Darmangi, Warsak Road|25000000|6|6|1575
Peshawar|Sufiyan Garden, Warsak Road|12000000|4|4|675
Peshawar|Sufiyan Garden, Warsak Road|27500000|7|0|1575
Peshawar|Arbab Sabz Ali Khan Town Executive Lodges, Arbab Sabz Ali Khan Town|9500000|4|4|675
Peshawar|Dalazak Road, Peshawar|11000000|4|4|675
Peshawar|Hayatabad Phase 2, Hayatabad|75000000|7|6|5400
Peshawar|Hayatabad Phase 2 - H2, Hayatabad Phase 2|140000000|8|6|9900
Peshawar|Ring Road, Peshawar|6000000|1|1|742
Peshawar|Century Mall, Ring Road|9000000|2|2|945
Peshawar|Century Mall, Ring Road|6500000|1|1|765
Peshawar|Century Mall, Ring Road|6000000|1|1|742
Peshawar|Century Mall, Ring Road|6500000|1|1|765
Peshawar|Century Mall, Ring Road|6500000|1|1|810
Peshawar|Regi Model Town Phase 3, Regi Model Town|72000000|0|0|4500
Peshawar|Hayatabad Phase 2 - G3, Hayatabad Phase 2|142000000|6|6|9000
Peshawar|DHA Defence, Peshawar|27000000|8|6|1125
Peshawar|Wapda Town Sector B, Wapda Town|16500000|6|6|1890
Peshawar|Arbab Sabz Ali Khan Town Executive Lodges, Arbab Sabz Ali Khan Town|37000000|5|5|1575
Peshawar|Hayatabad Phase 7, Hayatabad|72000000|10|6|2250
Peshawar|Hayatabad Phase 3, Hayatabad|24000000|5|5|1125
Peshawar|Hayatabad Phase 3, Hayatabad|37500000|5|5|2250
Peshawar|Hayatabad Phase 1, Hayatabad|25000000|5|5|1575
Peshawar|Afghan Colony, Peshawar|16000000|6|4|1125
Peshawar|Hayatabad Phase 6 - F3/1, Hayatabad Phase 6|42000000|9|6|2250
Peshawar|Hayatabad Phase 6 - F3/1, Hayatabad Phase 6|19000000|8|6|1125
Peshawar|Kohat Road, Peshawar|13000000|9|4|2250
Peshawar|Academy Town, Peshawar|76800000|10|6|5400
Peshawar|Hayatabad Phase 3, Hayatabad|39000000|7|6|2250
Peshawar|Hayatabad, Peshawar|81000000|6|6|4500
Peshawar|DHA Phase 1, DHA Defence|45000000|6|6|4500
Peshawar|Hayatabad Phase 1 - D4, Hayatabad Phase 1|19500000|4|4|1125
Peshawar|Hayatabad Phase 6 - F8, Hayatabad Phase 6|28500000|7|6|1125
Peshawar|Hayatabad Phase 6 - F8, Hayatabad Phase 6|41000000|8|6|1575
Peshawar|Old Bara Road, Peshawar|7000000|1|1|720
Peshawar|Old Bara Road, Peshawar|7500000|1|1|630
Peshawar|University Road, Peshawar|12500000|3|3|1440
Peshawar|Nasir Bagh Road, Peshawar|6400000|2|2|810
Peshawar|Swati Gate, Peshawar|20000000|7|6|1125
Peshawar|DHA Phase 1 - Sector A, DHA Phase 1|39500000|7|6|4500
Peshawar|Warsak Road, Peshawar|17000000|4|5|2250
Peshawar|Deans Heights, Hayatabad|25000000|3|4|1890
Peshawar|Prime Town Apartments, University Town|15800000|3|3|1372
Peshawar|University Town, Peshawar|9500000|1|1|832
Peshawar|Prime Town Apartments, University Town|16000000|3|3|1350
Peshawar|Rahatabad, Peshawar|7745000|1|1|742
Peshawar|Rahatabad, Peshawar|7745000|1|1|742
Peshawar|University Road, Peshawar|7745000|1|1|742
Peshawar|Rahatabad, Peshawar|12400000|2|2|1192
Peshawar|Rahatabad, Peshawar|12400000|2|2|1192
Peshawar|Rahatabad, Peshawar|12400000|2|2|1192
Peshawar|Rahatabad, Peshawar|12400000|2|2|1192
Peshawar|Rahatabad, Peshawar|11500000|2|2|1102
Peshawar|Rahatabad, Peshawar|13500000|2|2|1282
Peshawar|Rahatabad, Peshawar|8090000|1|1|765
Peshawar|Rahatabad, Peshawar|8090000|1|1|765
Peshawar|Rahatabad, Peshawar|12000000|2|2|1148
Peshawar|Rahatabad, Peshawar|12000000|2|2|1148
Peshawar|Rahatabad, Peshawar|7745000|1|1|742
Peshawar|Rahatabad, Peshawar|7745000|1|1|742
Peshawar|University Road, Peshawar|13400000|2|2|1282
Peshawar|University Road, Peshawar|12400000|2|2|1192
Peshawar|University Road, Peshawar|12400000|2|2|1192
Peshawar|University Road, Peshawar|12400000|2|2|1192
Peshawar|University Road, Peshawar|12400000|2|2|1192
Peshawar|University Road, Peshawar|11500000|2|2|1102
Peshawar|University Road, Peshawar|13500000|2|2|1282
Peshawar|University Road, Peshawar|8090000|1|1|765
Peshawar|University Road, Peshawar|8090000|1|1|765
Peshawar|University Road, Peshawar|12000000|2|2|1148
Peshawar|Hayatabad Phase 1, Hayatabad|19500000|4|4|1125
Peshawar|Hayatabad Phase 6 - F9, Hayatabad Phase 6|16000000|7|6|675
Peshawar|Hayatabad Phase 1, Hayatabad|34000000|6|5|2250
Peshawar|Regi Model Town Phase 4, Regi Model Town|50000000|10|6|4500
Peshawar|DHA Phase 1 - Sector A, DHA Phase 1|75000000|8|6|4500
Peshawar|Hayatabad Phase 6 - F6, Hayatabad Phase 6|24500000|5|5|1125
Peshawar|Sufiyan Garden, Warsak Road|32000000|6|6|1575
Peshawar|Sufiyan Garden, Warsak Road|41000000|7|6|2250
Peshawar|Town Residency, Old Bara Road|7500000|1|1|608
Peshawar|Prime Town Apartments, University Town|16500000|3|3|1372
Peshawar|Prime Town Apartments, University Town|16500000|3|3|1372
Peshawar|Regi Model Town Phase 4, Regi Model Town|66000000|9|6|4500
Peshawar|Hayatabad Phase 3, Hayatabad|45000000|7|6|2250
Peshawar|Hayatabad Phase 6 - F5, Hayatabad Phase 6|33500000|0|0|1575
Peshawar|Hayatabad Phase 3, Hayatabad|25000000|6|6|1125
Peshawar|DHA Defence - Sector Prism, DHA Defence|25000000|0|0|1125
Peshawar|Hayatabad Phase 7 - E4, Hayatabad Phase 7|67000000|10|7|2250
Peshawar|DHA Defence - Sector Prism, DHA Defence|25000000|8|6|1125
Peshawar|DHA Defence - Sector Prism, DHA Defence|25000000|6|6|1125
Peshawar|Warsak Road, Peshawar|25000000|8|7|1125
